subject,itemID,pres.order,Item,Itemtype,Length,ColFreq,answer,res,RT
13,41,96,poor health,Eonly,11,642,TRUE,0,1108
13,42,75,proud parents,Eonly,13,110,TRUE,0,1050
13,43,61,quick look,Eonly,10,1038,TRUE,0,890
13,44,134,sharp rise,Eonly,10,172,TRUE,0,842
13,45,41,short notice,Eonly,12,516,TRUE,0,1286
13,46,137,slow learner,Eonly,12,68,TRUE,0,1151
13,47,69,active personality,Jonly,18,0,FALSE,1,1207
13,48,48,cheap pay,Jonly,9,0,FALSE,0,1002
13,49,50,dark society,Jonly,12,0,FALSE,0,1824
13,50,37,delicious season,Jonly,16,0,FALSE,1,2013
13,51,15,far eye,Jonly,7,0,FALSE,1,1174
13,52,80,frank question,Jonly,14,6,FALSE,1,1044
13,53,127,hot battle,Jonly,10,1,FALSE,0,1181
13,54,108,light content,Jonly,13,1,FALSE,1,915
13,55,34,narrow thought,Jonly,14,0,FALSE,1,1420
13,56,124,pretty animal,Jonly,13,2,FALSE,1,1675
13,57,105,quiet war,Jonly,9,12,FALSE,1,1730
13,58,10,severe home,Jonly,11,0,FALSE,0,1184
13,59,101,shallow injury,Jonly,14,0,FALSE,1,791
13,60,115,silent force,Jonly,12,2,FALSE,0,1187
13,61,89,slim branch,Jonly,11,0,FALSE,0,882
13,62,93,soft atmosphere,Jonly,15,0,FALSE,1,1998
13,63,24,straight heart,Jonly,14,0,FALSE,0,1199
13,64,54,sweet judgment,Jonly,14,1,FALSE,1,1014
13,65,39,tall danger,Jonly,11,0,FALSE,0,922
13,66,83,warm gift,Jonly,9,0,FALSE,0,1226
13,67,36,weak rain ,Jonly,9,0,FALSE,0,1516
13,68,125,wide market,Jonly,11,5,FALSE,1,1235
13,69,56,yellow voice,Jonly,12,0,FALSE,0,1403
13,70,27,active gift,Baseline,11,0,FALSE,1,1410
13,71,13,bad lips,Baseline,8,0,FALSE,0,1162
13,72,16,bare growth,Baseline,11,0,FALSE,0,1462
13,73,29,beautiful understanding,Baseline,23,0,FALSE,1,1539
13,74,87,big atmosphere,Baseline,14,1,FALSE,0,814
13,75,43,bitter hole,Baseline,11,0,FALSE,1,1655
13,76,118,black news,Baseline,10,5,FALSE,0,1004
13,77,130,brief decision,Baseline,14,0,FALSE,0,1673
13,78,129,broad water,Baseline,11,5,FALSE,1,1445
13,79,46,broken attention,Baseline,16,0,FALSE,1,1389
13,80,84,busy content,Baseline,12,0,FALSE,0,1951
13,81,9,careful weather,Baseline,15,0,FALSE,1,1238
13,82,59,cheap notice,Baseline,12,0,FALSE,1,1319
13,83,49,clean price,Baseline,11,0,FALSE,1,1341
13,84,104,cold love,Baseline,9,0,FALSE,0,1793
13,85,100,coming judgement,Baseline,15,0,FALSE,1,1264
13,86,25,dark months,Baseline,11,20,FALSE,1,1286
13,87,60,deep room,Baseline,9,1,FALSE,1,1132
13,88,12,delicious person,Baseline,16,1,FALSE,1,1612
13,89,53,early guess,Baseline,11,3,FALSE,1,1177
13,90,90,easy market,Baseline,11,2,FALSE,0,951
13,91,117,economic stone,Baseline,14,0,FALSE,1,1290
13,92,20,false tire,Baseline,10,0,FALSE,1,1541
13,93,133,famous eye,Baseline,10,2,FALSE,1,1248
13,94,67,far home,Baseline,8,0,FALSE,1,1166
13,95,111,final heart,Baseline,11,5,FALSE,0,1276
13,96,70,flat bird,Baseline,9,0,FALSE,0,727
13,97,38,frank animal,Baseline,12,0,FALSE,0,1360
13,98,74,free voice,Baseline,10,10,FALSE,0,1022
13,99,31,front future,Baseline,12,0,FALSE,1,1286
13,100,58,full question,Baseline,13,3,FALSE,1,1339
13,101,138,good moment,Baseline,11,104,FALSE,0,964
13,102,136,handsome branch,Baseline,15,0,FALSE,1,2456
13,103,14,hard injury,Baseline,11,0,FALSE,0,1328
13,104,4,heavy season,Baseline,12,1,FALSE,0,1146
13,105,112,hot parents,Baseline,11,0,FALSE,1,1535
13,106,94,light window,Baseline,12,1,FALSE,1,1404
13,107,32,long energy,Baseline,11,0,FALSE,1,1249
13,108,102,low thought,Baseline,11,0,FALSE,1,1298
13,109,128,lucky tea,Baseline,9,0,FALSE,1,1095
13,110,77,narrow force,Baseline,12,0,FALSE,1,1525
13,111,57,near feet,Baseline,9,0,FALSE,1,1259
13,112,42,open teeth,Baseline,10,1,FALSE,0,1599
13,113,19,poor war,Baseline,8,1,FALSE,0,903
13,114,126,pretty arms,Baseline,11,3,FALSE,1,1061
13,115,72,proud idea,Baseline,10,0,FALSE,1,2072
13,116,76,quick rate,Baseline,10,3,FALSE,0,1308
13,117,82,quiet fog,Baseline,9,0,FALSE,1,1370
13,118,121,severe learner,Baseline,14,0,FALSE,1,1215
13,119,98,shallow road,Baseline,12,0,FALSE,1,1731
13,120,3,sharp debt,Baseline,10,0,FALSE,1,969
13,121,135,short pay,Baseline,9,1,FALSE,1,1049
13,122,109,silent experience,Baseline,17,0,FALSE,1,27
13,123,86,slim rise,Baseline,9,0,FALSE,1,1512
13,124,2,slow luck,Baseline,9,0,FALSE,1,1319
13,125,91,small look,Baseline,10,2,FALSE,0,791
13,126,30,soft woman,Baseline,10,6,FALSE,1,1256
13,127,68,straight battle,Baseline,15,1,FALSE,0,1683
13,128,28,strong deaths,Baseline,13,0,FALSE,1,1106
13,129,132,stupid rain ,Baseline,11,1,FALSE,1,1671
13,130,71,sweet wind,Baseline,10,6,FALSE,1,1387
13,131,95,tall eyes,Baseline,9,0,FALSE,1,1074
13,132,21,thick daylight,Baseline,14,0,FALSE,1,1084
13,133,1,thin personality ,Baseline,16,0,FALSE,0,1087
13,134,23,tragic danger,Baseline,13,0,FALSE,0,1254
13,135,26,warm speed,Baseline,10,0,FALSE,1,1626
13,136,55,weak speech ,Baseline,11,0,FALSE,1,1637
13,137,78,wet sleep,Baseline,9,0,FALSE,1,1949
13,138,8,wide year,Baseline,9,0,FALSE,1,634
13,139,99,yellow society,Baseline,14,0,FALSE,1,1093
14,1,14,thick fog,JE,9,145,TRUE,1,1542
14,2,2,stupid idea,JE,11,112,TRUE,1,1236
14,3,38,thin lips ,JE,9,266,TRUE,0,1826
14,4,78,deep love,JE,9,140,TRUE,1,1470
14,5,8,small room,JE,10,1010,TRUE,1,1540
14,6,63,long sleep,JE,10,82,TRUE,1,1058
14,7,92,cold tea,JE,8,37,TRUE,1,905
14,8,53,broken window,JE,13,249,TRUE,1,1362
14,9,76,final year,JE,10,620,TRUE,1,1346
14,10,13,front tire,JE,10,139,TRUE,1,2596
14,11,132,famous person,JE,13,234,TRUE,1,964
14,12,19,good news,JE,9,10360,TRUE,1,1060
14,13,95,economic growth,JE,15,6627,TRUE,1,1020
14,14,124,black hole,JE,10,2889,TRUE,1,1611
14,15,10,near future,JE,11,2422,TRUE,1,991
14,16,111,tragic deaths,JE,13,49,TRUE,1,3413
14,17,41,beautiful woman,JE,15,1386,TRUE,1,1620
14,18,101,handsome man,JE,12,606,TRUE,1,1102
14,19,118,bitter experience,JE,17,97,TRUE,1,3925
14,20,17,big eyes,JE,8,321,TRUE,1,1247
14,21,9,high price,JE,10,971,TRUE,1,1166
14,22,110,strong wind,JE,11,238,TRUE,1,1108
14,23,42,clean water,JE,11,1797,TRUE,1,1242
14,24,105,bad debt,Eonly,8,203,TRUE,1,2039
14,25,52,bare feet,Eonly,9,1552,TRUE,1,1247
14,26,86,brief moment,Eonly,12,656,TRUE,1,1649
14,27,36,broad daylight,Eonly,14,597,TRUE,0,3096
14,28,20,busy road,Eonly,9,77,TRUE,1,1049
14,29,107,careful attention,Eonly,17,396,TRUE,1,1065
14,30,113,coming months,Eonly,13,938,TRUE,1,1317
14,31,97,early bird,Eonly,10,178,TRUE,1,1214
14,32,58,easy decision,Eonly,13,217,TRUE,1,1342
14,33,31,false teeth,Eonly,11,200,TRUE,1,2090
14,34,5,flat rate,Eonly,9,125,TRUE,1,1509
14,35,131,free speech,Eonly,11,3214,TRUE,1,1038
14,36,23,full understanding,Eonly,18,198,TRUE,1,1523
14,37,123,hard luck,Eonly,9,93,TRUE,0,1699
14,38,59,low speed,Eonly,9,501,TRUE,1,1614
14,39,139,lucky guess,Eonly,11,30,TRUE,0,3872
14,40,102,open arms,Eonly,9,473,TRUE,1,1058
14,41,46,poor health,Eonly,11,642,TRUE,1,1498
14,42,135,proud parents,Eonly,13,110,TRUE,0,1352
14,43,79,quick look,Eonly,10,1038,TRUE,1,1319
14,44,91,sharp rise,Eonly,10,172,TRUE,1,1132
14,45,6,short notice,Eonly,12,516,TRUE,1,1308
14,46,134,slow learner,Eonly,12,68,TRUE,1,2057
14,47,29,active personality,Jonly,18,0,FALSE,0,2050
14,48,138,cheap pay,Jonly,9,0,FALSE,1,2365
14,49,89,dark society,Jonly,12,0,FALSE,0,1781
14,50,68,delicious season,Jonly,16,0,FALSE,1,1590
14,51,39,far eye,Jonly,7,0,FALSE,1,1181
14,52,71,frank question,Jonly,14,6,FALSE,0,2006
14,53,62,hot battle,Jonly,10,1,FALSE,1,1474
14,54,90,light content,Jonly,13,1,FALSE,0,1933
14,55,93,narrow thought,Jonly,14,0,FALSE,0,1282
14,56,117,pretty animal,Jonly,13,2,FALSE,0,1622
14,57,35,quiet war,Jonly,9,12,FALSE,0,1852
14,58,49,severe home,Jonly,11,0,FALSE,1,1101
14,59,44,shallow injury,Jonly,14,0,FALSE,1,1642
14,60,104,silent force,Jonly,12,2,FALSE,0,2827
14,61,133,slim branch,Jonly,11,0,FALSE,1,2038
14,62,40,soft atmosphere,Jonly,15,0,FALSE,0,1674
14,63,57,straight heart,Jonly,14,0,FALSE,1,2552
14,64,103,sweet judgment,Jonly,14,1,FALSE,1,2278
14,65,11,tall danger,Jonly,11,0,FALSE,1,1194
14,66,121,warm gift,Jonly,9,0,FALSE,1,1920
14,67,127,weak rain ,Jonly,9,0,FALSE,1,1617
14,68,94,wide market,Jonly,11,5,FALSE,1,1552
14,69,37,yellow voice,Jonly,12,0,FALSE,0,1383
14,70,130,active gift,Baseline,11,0,FALSE,1,1970
14,71,34,bad lips,Baseline,8,0,FALSE,1,1805
14,72,112,bare growth,Baseline,11,0,FALSE,1,2134
14,73,33,beautiful understanding,Baseline,23,0,FALSE,1,1439
14,74,50,big atmosphere,Baseline,14,1,FALSE,1,1205
14,75,125,bitter hole,Baseline,11,0,FALSE,1,1282
14,76,15,black news,Baseline,10,5,FALSE,1,1505
14,77,77,brief decision,Baseline,14,0,FALSE,0,1401
14,78,73,broad water,Baseline,11,5,FALSE,1,2231
14,79,25,broken attention,Baseline,16,0,FALSE,1,1429
14,80,85,busy content,Baseline,12,0,FALSE,0,2672
14,81,108,careful weather,Baseline,15,0,FALSE,1,1203
14,82,99,cheap notice,Baseline,12,0,FALSE,1,1784
14,83,43,clean price,Baseline,11,0,FALSE,1,1214
14,84,30,cold love,Baseline,9,0,FALSE,0,2968
14,85,4,coming judgement,Baseline,15,0,FALSE,0,1874
14,86,83,dark months,Baseline,11,20,FALSE,1,1240
14,87,75,deep room,Baseline,9,1,FALSE,1,1195
14,88,119,delicious person,Baseline,16,1,FALSE,1,1333
14,89,27,early guess,Baseline,11,3,FALSE,0,1973
14,90,61,easy market,Baseline,11,2,FALSE,1,1380
14,91,115,economic stone,Baseline,14,0,FALSE,1,1298
14,92,96,false tire,Baseline,10,0,FALSE,1,1939
14,93,84,famous eye,Baseline,10,2,FALSE,1,1464
14,94,82,far home,Baseline,8,0,FALSE,1,1323
14,95,98,final heart,Baseline,11,5,FALSE,1,1401
14,96,114,flat bird,Baseline,9,0,FALSE,1,1369
14,97,67,frank animal,Baseline,12,0,FALSE,1,1499
14,98,55,free voice,Baseline,10,10,FALSE,0,2948
14,99,109,front future,Baseline,12,0,FALSE,1,1397
14,100,116,full question,Baseline,13,3,FALSE,1,2236
14,101,66,good moment,Baseline,11,104,FALSE,1,1589
14,102,32,handsome branch,Baseline,15,0,FALSE,1,1765
14,103,47,hard injury,Baseline,11,0,FALSE,1,1553
14,104,64,heavy season,Baseline,12,1,FALSE,1,1767
14,105,137,hot parents,Baseline,11,0,FALSE,1,1616
14,106,65,light window,Baseline,12,1,FALSE,1,1262
14,107,56,long energy,Baseline,11,0,FALSE,1,1376
14,108,81,low thought,Baseline,11,0,FALSE,1,1753
14,109,72,lucky tea,Baseline,9,0,FALSE,1,1588
14,110,88,narrow force,Baseline,12,0,FALSE,0,1597
14,111,74,near feet,Baseline,9,0,FALSE,1,1293
14,112,12,open teeth,Baseline,10,1,FALSE,1,1524
14,113,80,poor war,Baseline,8,1,FALSE,1,3669
14,114,24,pretty arms,Baseline,11,3,FALSE,1,1709
14,115,100,proud idea,Baseline,10,0,FALSE,1,1468
14,116,126,quick rate,Baseline,10,3,FALSE,0,3098
14,117,60,quiet fog,Baseline,9,0,FALSE,1,1592
14,118,3,severe learner,Baseline,14,0,FALSE,0,2844
14,119,129,shallow road,Baseline,12,0,FALSE,1,1232
14,120,18,sharp debt,Baseline,10,0,FALSE,1,1429
14,121,28,short pay,Baseline,9,1,FALSE,1,1555
14,122,16,silent experience,Baseline,17,0,FALSE,1,2061
14,123,87,slim rise,Baseline,9,0,FALSE,1,1323
14,124,45,slow luck,Baseline,9,0,FALSE,1,1663
14,125,120,small look,Baseline,10,2,FALSE,1,1790
14,126,106,soft woman,Baseline,10,6,FALSE,1,1697
14,127,1,straight battle,Baseline,15,1,FALSE,0,2865
14,128,128,strong deaths,Baseline,13,0,FALSE,1,1348
14,129,7,stupid rain ,Baseline,11,1,FALSE,1,1467
14,130,51,sweet wind,Baseline,10,6,FALSE,1,1471
14,131,122,tall eyes,Baseline,9,0,FALSE,1,1320
14,132,54,thick daylight,Baseline,14,0,FALSE,1,1687
14,133,22,thin personality ,Baseline,16,0,FALSE,1,1683
14,134,136,tragic danger,Baseline,13,0,FALSE,0,3454
14,135,21,warm speed,Baseline,10,0,FALSE,1,1769
14,136,69,weak speech ,Baseline,11,0,FALSE,1,1574
14,137,48,wet sleep,Baseline,9,0,FALSE,1,1307
14,138,70,wide year,Baseline,9,0,FALSE,1,1361
14,139,26,yellow society,Baseline,14,0,FALSE,1,1366
15,1,98,thick fog,JE,9,145,TRUE,1,4046
15,2,104,stupid idea,JE,11,112,TRUE,1,1850
15,3,80,thin lips ,JE,9,266,TRUE,1,1814
15,4,27,deep love,JE,9,140,TRUE,1,1575
15,5,6,small room,JE,10,1010,TRUE,1,1014
15,6,4,long sleep,JE,10,82,TRUE,1,1141
15,7,61,cold tea,JE,8,37,TRUE,1,1021
15,8,134,broken window,JE,13,249,TRUE,1,1749
15,9,93,final year,JE,10,620,TRUE,1,1372
15,10,51,front tire,JE,10,139,TRUE,1,2745
15,11,105,famous person,JE,13,234,TRUE,1,1631
15,12,111,good news,JE,9,10360,TRUE,1,1191
15,13,39,economic growth,JE,15,6627,TRUE,1,1393
15,14,112,black hole,JE,10,2889,TRUE,1,860
15,15,74,near future,JE,11,2422,TRUE,1,959
15,16,21,tragic deaths,JE,13,49,TRUE,1,3148
15,17,16,beautiful woman,JE,15,1386,TRUE,1,1556
15,18,62,handsome man,JE,12,606,TRUE,1,1025
15,19,132,bitter experience,JE,17,97,TRUE,1,2465
15,20,60,big eyes,JE,8,321,TRUE,1,1375
15,21,37,high price,JE,10,971,TRUE,1,1300
15,22,130,strong wind,JE,11,238,TRUE,1,1338
15,23,1,clean water,JE,11,1797,TRUE,1,1381
15,24,34,bad debt,Eonly,8,203,TRUE,1,1916
15,25,31,bare feet,Eonly,9,1552,TRUE,1,1808
15,26,102,brief moment,Eonly,12,656,TRUE,1,2721
15,27,97,broad daylight,Eonly,14,597,TRUE,0,4091
15,28,131,busy road,Eonly,9,77,TRUE,1,1098
15,29,113,careful attention,Eonly,17,396,TRUE,1,1285
15,30,69,coming months,Eonly,13,938,TRUE,1,1740
15,31,15,early bird,Eonly,10,178,TRUE,0,1734
15,32,13,easy decision,Eonly,13,217,TRUE,1,1177
15,33,92,false teeth,Eonly,11,200,TRUE,0,3389
15,34,9,flat rate,Eonly,9,125,TRUE,1,1699
15,35,106,free speech,Eonly,11,3214,TRUE,1,1540
15,36,73,full understanding,Eonly,18,198,TRUE,1,1326
15,37,17,hard luck,Eonly,9,93,TRUE,0,2362
15,38,56,low speed,Eonly,9,501,TRUE,1,1054
15,39,123,lucky guess,Eonly,11,30,TRUE,0,1943
15,40,24,open arms,Eonly,9,473,TRUE,0,1424
15,41,116,poor health,Eonly,11,642,TRUE,1,1932
15,42,107,proud parents,Eonly,13,110,TRUE,1,1826
15,43,47,quick look,Eonly,10,1038,TRUE,1,2197
15,44,103,sharp rise,Eonly,10,172,TRUE,1,1711
15,45,32,short notice,Eonly,12,516,TRUE,1,1694
15,46,135,slow learner,Eonly,12,68,TRUE,1,1792
15,47,109,active personality,Jonly,18,0,FALSE,0,2442
15,48,100,cheap pay,Jonly,9,0,FALSE,0,2856
15,49,26,dark society,Jonly,12,0,FALSE,0,1888
15,50,58,delicious season,Jonly,16,0,FALSE,1,2370
15,51,117,far eye,Jonly,7,0,FALSE,1,896
15,52,57,frank question,Jonly,14,6,FALSE,0,1761
15,53,22,hot battle,Jonly,10,1,FALSE,0,2952
15,54,91,light content,Jonly,13,1,FALSE,0,1551
15,55,119,narrow thought,Jonly,14,0,FALSE,1,2235
15,56,137,pretty animal,Jonly,13,2,FALSE,0,1519
15,57,78,quiet war,Jonly,9,12,FALSE,0,2065
15,58,88,severe home,Jonly,11,0,FALSE,1,1274
15,59,46,shallow injury,Jonly,14,0,FALSE,1,2560
15,60,11,silent force,Jonly,12,2,FALSE,0,1655
15,61,30,slim branch,Jonly,11,0,FALSE,1,3304
15,62,41,soft atmosphere,Jonly,15,0,FALSE,1,2936
15,63,85,straight heart,Jonly,14,0,FALSE,1,2381
15,64,25,sweet judgment,Jonly,14,1,FALSE,1,3079
15,65,136,tall danger,Jonly,11,0,FALSE,1,1618
15,66,139,warm gift,Jonly,9,0,FALSE,1,2108
15,67,49,weak rain ,Jonly,9,0,FALSE,0,1571
15,68,83,wide market,Jonly,11,5,FALSE,0,2106
15,69,118,yellow voice,Jonly,12,0,FALSE,0,3092
15,70,5,active gift,Baseline,11,0,FALSE,1,2063
15,71,10,bad lips,Baseline,8,0,FALSE,0,1102
15,72,8,bare growth,Baseline,11,0,FALSE,1,1793
15,73,129,beautiful understanding,Baseline,23,0,FALSE,1,1807
15,74,18,big atmosphere,Baseline,14,1,FALSE,1,1464
15,75,54,bitter hole,Baseline,11,0,FALSE,1,1825
15,76,20,black news,Baseline,10,5,FALSE,0,1592
15,77,90,brief decision,Baseline,14,0,FALSE,0,2401
15,78,87,broad water,Baseline,11,5,FALSE,1,2217
15,79,40,broken attention,Baseline,16,0,FALSE,1,1905
15,80,124,busy content,Baseline,12,0,FALSE,1,2113
15,81,66,careful weather,Baseline,15,0,FALSE,0,2854
15,82,76,cheap notice,Baseline,12,0,FALSE,0,1465
15,83,81,clean price,Baseline,11,0,FALSE,1,1615
15,84,115,cold love,Baseline,9,0,FALSE,0,4774
15,85,95,coming judgement,Baseline,15,0,FALSE,0,2535
15,86,121,dark months,Baseline,11,20,FALSE,1,1211
15,87,108,deep room,Baseline,9,1,FALSE,1,1761
15,88,59,delicious person,Baseline,16,1,FALSE,0,1912
15,89,114,early guess,Baseline,11,3,FALSE,1,2274
15,90,12,easy market,Baseline,11,2,FALSE,0,1998
15,91,19,economic stone,Baseline,14,0,FALSE,1,2478
15,92,86,false tire,Baseline,10,0,FALSE,1,1321
15,93,44,famous eye,Baseline,10,2,FALSE,0,3451
15,94,42,far home,Baseline,8,0,FALSE,0,2154
15,95,82,final heart,Baseline,11,5,FALSE,1,2362
15,96,33,flat bird,Baseline,9,0,FALSE,1,2191
15,97,52,frank animal,Baseline,12,0,FALSE,0,2054
15,98,71,free voice,Baseline,10,10,FALSE,0,1423
15,99,96,front future,Baseline,12,0,FALSE,1,2248
15,100,50,full question,Baseline,13,3,FALSE,0,2514
15,101,3,good moment,Baseline,11,104,FALSE,0,1296
15,102,89,handsome branch,Baseline,15,0,FALSE,1,1665
15,103,68,hard injury,Baseline,11,0,FALSE,0,1456
15,104,36,heavy season,Baseline,12,1,FALSE,0,3018
15,105,43,hot parents,Baseline,11,0,FALSE,1,3272
15,106,94,light window,Baseline,12,1,FALSE,0,2269
15,107,45,long energy,Baseline,11,0,FALSE,1,3758
15,108,65,low thought,Baseline,11,0,FALSE,0,2339
15,109,67,lucky tea,Baseline,9,0,FALSE,1,1254
15,110,70,narrow force,Baseline,12,0,FALSE,1,1691
15,111,128,near feet,Baseline,9,0,FALSE,1,1405
15,112,125,open teeth,Baseline,10,1,FALSE,1,1392
15,113,29,poor war,Baseline,8,1,FALSE,0,2474
15,114,23,pretty arms,Baseline,11,3,FALSE,0,1984
15,115,110,proud idea,Baseline,10,0,FALSE,0,3988
15,116,14,quick rate,Baseline,10,3,FALSE,0,1421
15,117,2,quiet fog,Baseline,9,0,FALSE,1,1548
15,118,120,severe learner,Baseline,14,0,FALSE,0,2215
15,119,48,shallow road,Baseline,12,0,FALSE,1,2253
15,120,72,sharp debt,Baseline,10,0,FALSE,1,1739
15,121,53,short pay,Baseline,9,1,FALSE,0,1652
15,122,35,silent experience,Baseline,17,0,FALSE,1,3002
15,123,28,slim rise,Baseline,9,0,FALSE,0,1963
15,124,122,slow luck,Baseline,9,0,FALSE,1,2833
15,125,55,small look,Baseline,10,2,FALSE,0,2116
15,126,7,soft woman,Baseline,10,6,FALSE,0,1408
15,127,127,straight battle,Baseline,15,1,FALSE,1,2037
15,128,75,strong deaths,Baseline,13,0,FALSE,0,1070
15,129,133,stupid rain ,Baseline,11,1,FALSE,1,1482
15,130,77,sweet wind,Baseline,10,6,FALSE,1,1285
15,131,64,tall eyes,Baseline,9,0,FALSE,1,1105
15,132,126,thick daylight,Baseline,14,0,FALSE,1,2542
15,133,99,thin personality ,Baseline,16,0,FALSE,1,2002
15,134,79,tragic danger,Baseline,13,0,FALSE,1,2217
15,135,63,warm speed,Baseline,10,0,FALSE,1,1810
15,136,101,weak speech ,Baseline,11,0,FALSE,0,1533
15,137,38,wet sleep,Baseline,9,0,FALSE,1,1824
15,138,138,wide year,Baseline,9,0,FALSE,1,2275
15,139,84,yellow society,Baseline,14,0,FALSE,1,1786
17,1,118,thick fog,JE,9,145,TRUE,0,1728
17,2,63,stupid idea,JE,11,112,TRUE,0,1474
17,3,5,thin lips ,JE,9,266,TRUE,1,1472
17,4,103,deep love,JE,9,140,TRUE,1,1445
17,5,38,small room,JE,10,1010,TRUE,1,917
17,6,25,long sleep,JE,10,82,TRUE,1,1563
17,7,36,cold tea,JE,8,37,TRUE,1,1018
17,8,12,broken window,JE,13,249,TRUE,1,1627
17,9,49,final year,JE,10,620,TRUE,0,1672
17,10,80,front tire,JE,10,139,TRUE,0,1240
17,11,34,famous person,JE,13,234,TRUE,1,1091
17,12,74,good news,JE,9,10360,TRUE,1,863
17,13,99,economic growth,JE,15,6627,TRUE,1,1158
17,14,93,black hole,JE,10,2889,TRUE,1,1696
17,15,124,near future,JE,11,2422,TRUE,1,1687
17,16,120,tragic deaths,JE,13,49,TRUE,0,2134
17,17,27,beautiful woman,JE,15,1386,TRUE,1,1364
17,18,2,handsome man,JE,12,606,TRUE,0,2188
17,19,84,bitter experience,JE,17,97,TRUE,0,2025
17,20,40,big eyes,JE,8,321,TRUE,0,1646
17,21,131,high price,JE,10,971,TRUE,0,1778
17,22,59,strong wind,JE,11,238,TRUE,1,1377
17,23,116,clean water,JE,11,1797,TRUE,1,1475
17,24,64,bad debt,Eonly,8,203,TRUE,0,1678
17,25,134,bare feet,Eonly,9,1552,TRUE,0,2049
17,26,69,brief moment,Eonly,12,656,TRUE,1,1368
17,27,101,broad daylight,Eonly,14,597,TRUE,0,1955
17,28,17,busy road,Eonly,9,77,TRUE,1,1565
17,29,14,careful attention,Eonly,17,396,TRUE,1,1614
17,30,97,coming months,Eonly,13,938,TRUE,0,1590
17,31,138,early bird,Eonly,10,178,TRUE,1,2222
17,32,26,easy decision,Eonly,13,217,TRUE,1,1398
17,33,132,false teeth,Eonly,11,200,TRUE,0,1938
17,34,46,flat rate,Eonly,9,125,TRUE,0,1351
17,35,30,free speech,Eonly,11,3214,TRUE,0,1616
17,36,4,full understanding,Eonly,18,198,TRUE,0,2051
17,37,98,hard luck,Eonly,9,93,TRUE,1,1681
17,38,81,low speed,Eonly,9,501,TRUE,0,1535
17,39,13,lucky guess,Eonly,11,30,TRUE,0,1773
17,40,56,open arms,Eonly,9,473,TRUE,0,1706
17,41,61,poor health,Eonly,11,642,TRUE,1,1328
17,42,82,proud parents,Eonly,13,110,TRUE,0,1721
17,43,107,quick look,Eonly,10,1038,TRUE,0,1557
17,44,66,sharp rise,Eonly,10,172,TRUE,1,1688
17,45,85,short notice,Eonly,12,516,TRUE,0,1698
17,46,95,slow learner,Eonly,12,68,TRUE,0,1750
17,47,11,active personality,Jonly,18,0,FALSE,0,1548
17,48,31,cheap pay,Jonly,9,0,FALSE,1,1877
17,49,8,dark society,Jonly,12,0,FALSE,0,1645
17,50,106,delicious season,Jonly,16,0,FALSE,1,2027
17,51,94,far eye,Jonly,7,0,FALSE,1,1671
17,52,21,frank question,Jonly,14,6,FALSE,0,1363
17,53,57,hot battle,Jonly,10,1,FALSE,0,1561
17,54,96,light content,Jonly,13,1,FALSE,0,1829
17,55,10,narrow thought,Jonly,14,0,FALSE,0,1844
17,56,51,pretty animal,Jonly,13,2,FALSE,0,1557
17,57,35,quiet war,Jonly,9,12,FALSE,1,1074
17,58,42,severe home,Jonly,11,0,FALSE,1,1102
17,59,130,shallow injury,Jonly,14,0,FALSE,0,2603
17,60,135,silent force,Jonly,12,2,FALSE,1,2089
17,61,68,slim branch,Jonly,11,0,FALSE,1,1722
17,62,50,soft atmosphere,Jonly,15,0,FALSE,1,1853
17,63,137,straight heart,Jonly,14,0,FALSE,1,2041
17,64,6,sweet judgment,Jonly,14,1,FALSE,1,1622
17,65,29,tall danger,Jonly,11,0,FALSE,0,1699
17,66,76,warm gift,Jonly,9,0,FALSE,1,1519
17,67,117,weak rain ,Jonly,9,0,FALSE,1,1714
17,68,75,wide market,Jonly,11,5,FALSE,1,1459
17,69,110,yellow voice,Jonly,12,0,FALSE,0,1589
17,70,83,active gift,Baseline,11,0,FALSE,1,1409
17,71,133,bad lips,Baseline,8,0,FALSE,1,1983
17,72,100,bare growth,Baseline,11,0,FALSE,1,1909
17,73,7,beautiful understanding,Baseline,23,0,FALSE,1,1957
17,74,114,big atmosphere,Baseline,14,1,FALSE,1,1887
17,75,91,bitter hole,Baseline,11,0,FALSE,1,1474
17,76,22,black news,Baseline,10,5,FALSE,0,1675
17,77,18,brief decision,Baseline,14,0,FALSE,1,1528
17,78,9,broad water,Baseline,11,5,FALSE,1,1973
17,79,86,broken attention,Baseline,16,0,FALSE,1,1815
17,80,113,busy content,Baseline,12,0,FALSE,1,2058
17,81,67,careful weather,Baseline,15,0,FALSE,1,1861
17,82,52,cheap notice,Baseline,12,0,FALSE,1,1484
17,83,65,clean price,Baseline,11,0,FALSE,1,1639
17,84,3,cold love,Baseline,9,0,FALSE,1,1515
17,85,111,coming judgement,Baseline,15,0,FALSE,1,1912
17,86,129,dark months,Baseline,11,20,FALSE,0,2285
17,87,87,deep room,Baseline,9,1,FALSE,1,1844
17,88,1,delicious person,Baseline,16,1,FALSE,1,1336
17,89,119,early guess,Baseline,11,3,FALSE,1,1925
17,90,15,easy market,Baseline,11,2,FALSE,1,1595
17,91,58,economic stone,Baseline,14,0,FALSE,1,1842
17,92,109,false tire,Baseline,10,0,FALSE,1,2032
17,93,112,famous eye,Baseline,10,2,FALSE,1,2010
17,94,104,far home,Baseline,8,0,FALSE,1,1487
17,95,71,final heart,Baseline,11,5,FALSE,1,1465
